SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC50411,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,11,14,14,13,7,0,0,64
SSC50412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,3,0,0,29
SSC50414,0,5,16,25,9,0,0,0,0,59,5,5,16,20,18,11,0,0,0,71,52,101,447,461,294,186,17,0,0,1548
SSC50415,0,0,6,0,4,0,3,0,0,20,0,0,0,7,3,3,4,0,0,26,26,21,77,116,131,106,29,4,0,510
SSC50416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,18
SSC50417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50418,3,7,6,5,8,0,0,0,0,33,3,3,6,11,11,7,5,0,0,52,51,75,208,230,236,227,59,11,0,1092
SSC50419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,17
SSC50420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,10,9,6,0,0,42
SSC50421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50422,7,17,39,31,36,20,0,0,0,157,4,9,48,36,24,22,13,4,0,160,183,319,1290,1000,887,555,112,20,0,4359
SSC50423,0,0,0,0,0,0,0,0,0,9,3,0,8,0,0,0,0,0,0,14,11,3,32,36,42,40,16,0,0,187
SSC50424,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,10,0,0,0,28
SSC50425,0,5,13,3,0,0,0,0,0,24,3,3,3,6,5,3,0,0,0,21,39,58,166,181,161,86,12,0,0,707
SSC50426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,12
SSC50428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,9
SSC50429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,6,5,0,0,39
SSC50430,7,6,9,7,22,7,12,0,0,75,3,11,15,14,19,21,6,8,0,104,126,195,379,396,549,496,141,18,3,2301
SSC50431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,7,3,0,0,12
SSC50432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,4,0,0,0,21
SSC50433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,15
SSC50434,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,5,6,7,11,9,24,29,11,0,0,105
SSC50435,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,3,6,4,27,20,6,0,0,74
SSC50436,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,8,30,16,23,32,8,3,0,117
SSC50437,10,25,40,71,56,46,11,0,0,267,7,23,53,73,63,47,14,3,4,293,413,598,1016,1764,1824,1372,410,21,7,7427
SSC50438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
SSC50440,3,5,16,31,20,10,0,0,0,92,4,6,30,30,24,4,4,0,0,108,110,115,590,767,522,309,109,9,0,2523
SSC50441,0,0,0,3,0,0,0,0,0,4,0,3,3,0,3,3,0,0,0,7,0,16,25,17,11,8,4,0,0,75
SSC50442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,10,14,5,0,0,34
SSC50443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7
SSC50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7
SSC50445,0,0,0,0,4,0,3,0,0,10,0,0,0,8,3,0,0,0,0,14,14,14,26,45,67,49,19,3,0,231
SSC50446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,12,5,0,0,25
SSC50447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
SSC50448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,5,0,5,0,32
SSC50449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,10,8,11,9,8,4,0,57
SSC50450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,3,0,0,29
SSC50451,6,11,20,6,13,10,7,0,0,80,3,3,13,8,12,15,9,0,0,70,87,144,361,288,357,341,78,10,3,1657
SSC50452,3,7,36,23,18,5,0,0,0,96,4,18,65,34,26,14,0,0,0,163,92,311,912,531,407,258,53,3,0,2572
SSC50453,0,0,0,7,6,4,3,0,0,17,0,3,4,7,3,3,0,0,0,22,21,16,71,85,92,74,21,3,0,388
SSC50454,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,4,3,8,3,0,0,19
SSC50455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC50456,6,13,20,14,25,19,0,0,0,98,4,10,32,33,36,30,6,3,0,162,173,313,551,743,974,747,190,25,0,3720
SSC50457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,3,0,0,0,29
SSC50459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
SSC50460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4
SSC50461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,12
SSC50462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7
SSC50463,0,12,66,14,21,17,0,0,0,141,0,32,114,51,45,23,15,3,0,294,73,631,2625,1028,728,593,191,24,0,5888
SSC50464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,18,22,36,39,10,3,0,135
SSC50465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,9
SSC50466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,11,28,4,3,0,52
SSC50467,4,23,67,33,29,21,10,0,0,196,4,18,76,34,38,17,10,0,0,194,158,538,1776,1196,907,544,129,9,0,5263
SSC50468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,4,3,0,0,23
SSC50469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,4,0,0,0,0,19
SSC50470,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,3,4,15,21,15,8,3,0,79
SSC50471,16,27,44,35,31,17,3,3,0,173,13,11,36,24,20,19,0,4,0,132,281,363,750,775,836,576,86,14,0,3686
SSC50472,5,7,20,30,15,11,3,0,0,85,3,9,21,14,20,10,3,0,0,82,70,127,378,338,318,280,59,10,0,1574
SSC50473,5,13,19,18,24,17,0,0,0,94,3,11,11,20,11,14,7,0,0,87,133,206,447,448,522,491,93,4,0,2353
SSC50474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,5,0,0,0,28
SSC50475,3,14,23,10,3,0,0,0,0,52,0,10,16,5,9,6,0,0,0,37,33,144,372,174,126,54,11,0,0,916
SSC50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,13,14,8,4,12,5,0,0,48
SSC50477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,14
SSC50478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,6
SSC50479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,9,15,21,7,0,0,67
SSC50480,0,0,0,0,5,4,0,0,0,15,0,0,0,3,0,0,0,0,0,3,13,8,14,45,49,51,11,3,0,189
SSC50481,22,65,168,118,88,27,8,0,0,495,24,54,151,114,102,47,5,3,0,491,559,999,2946,2762,2023,892,165,11,0,10357
SSC50482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,11
SSC50483,5,15,25,8,9,14,0,0,0,71,3,7,22,20,17,11,0,0,0,83,56,133,453,363,276,169,25,7,0,1487
SSC50484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,7,3,0,0,0,14
SSC50485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,4,9,9,28,14,14,6,0,86
SSC50486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,14,20,6,3,0,0,56
SSC50487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,12
SSC50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7
SSC50490,3,3,9,8,10,5,5,0,0,49,3,3,9,13,7,10,10,0,0,59,91,135,220,245,316,296,79,18,3,1406
SSC50491,0,10,10,3,8,12,0,0,0,43,0,7,7,0,14,5,0,0,0,35,47,81,159,144,177,171,38,7,4,831
SSC50492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,11,0,0,0,31
SSC50494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,3,0,18
SSC50496,9,3,15,10,14,4,0,0,0,48,3,3,18,16,8,11,3,0,0,66,67,97,310,322,303,184,42,4,0,1327
SSC50497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,5,0,0,0,16
SSC50498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,6,0,0,0,16
SSC50499,5,4,11,12,11,14,7,0,0,61,12,12,12,21,27,15,10,0,0,103,138,192,304,378,526,385,82,9,0,2017
SSC50500,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,6,7,6,10,37,27,15,3,0,116
SSC50501,9,9,25,19,16,11,5,0,0,88,0,0,24,17,23,17,6,3,0,85,70,174,530,405,383,339,73,11,0,1985
SSC50502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50506,3,5,10,5,6,0,0,0,0,25,0,3,3,5,5,0,0,0,0,17,11,45,137,64,75,49,13,0,0,399
SSC50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50508,10,12,16,15,22,20,6,0,0,92,9,12,17,36,43,19,4,0,0,142,220,357,440,822,1130,714,137,22,0,3846
SSC50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50510,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,12,21,27,27,37,8,9,0,150
SSC50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,4,3,0,0,27
SSC50512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,3,0,0,0,18
SSC50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,7,8,0,0,0,34
SSC50515,3,3,4,3,15,0,0,0,0,28,0,10,8,0,10,6,0,0,0,39,31,49,81,93,133,90,24,3,0,509
SSC50516,20,44,66,51,57,38,8,0,0,284,18,35,91,64,67,60,5,0,0,343,325,600,1419,1315,1204,1005,218,14,0,6098
SSC50517,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,11
SSC50518,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,9,29,50,39,40,16,0,0,190
SSC50519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,5,6,0,0,0,19
SSC50520,8,7,28,33,18,18,4,0,0,116,8,14,59,48,41,24,5,0,0,198,147,308,1155,799,793,616,200,24,3,4060
SSC50521,0,0,4,3,5,0,0,0,0,11,0,0,3,3,3,0,0,0,0,12,21,29,41,38,81,92,19,0,0,317
SSC50522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8
SSC50523,0,0,0,5,0,0,0,0,0,12,0,0,0,3,4,3,3,0,0,18,11,6,25,46,77,57,16,3,0,242
SSC50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,8,0,0,0,25
SSC50525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,28,13,3,0,0,67
SSC50526,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,3,5,6,15,0,0,0,40
SSC50527,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,27,162,134,34,19,4,0,0,0,381
SSC50528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,11,3,0,8,4,0,0,29
SSC50529,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,4,0,0,0,29
SSC50530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,12
SSC50531,7,3,5,10,25,5,4,0,0,63,3,0,3,11,17,6,0,0,0,49,95,69,87,223,361,238,32,3,3,1104
SSC50532,5,8,7,9,14,15,3,0,0,47,5,0,12,15,10,12,9,0,0,57,85,97,189,285,350,294,74,9,0,1393
SSC50533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,13,14,0,0,0,43
SSC50534,6,6,10,13,13,5,0,0,0,43,0,11,13,7,13,4,3,0,0,49,77,116,222,244,281,191,51,16,0,1197
SSC50535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4
SSC50536,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,0,3,0,0,23
SSC50537,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,4,6,31,35,51,31,8,3,0,175
SSC50538,0,0,9,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,15,7,6,10,3,0,0,36
SSC50539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50540,3,13,12,9,20,12,0,0,0,70,0,3,10,15,14,14,6,3,0,66,77,124,124,269,438,276,78,13,4,1403
SSC50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,9,4,0,0,35
SSC50542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12
SSC50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,6,3,4,3,0,32
SSC50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50546,0,3,3,0,0,4,0,0,0,14,3,0,10,0,3,7,0,0,0,24,12,17,78,84,79,71,27,3,0,362
SSC50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,3,8,0,0,19
SSC50548,11,24,50,44,21,19,9,0,0,174,7,21,78,62,48,26,12,0,0,245,164,345,906,777,653,422,108,10,0,3381
SSC50549,3,3,5,5,3,3,7,0,0,30,8,0,3,3,5,0,3,0,0,17,35,44,57,83,106,81,28,0,0,429
SSC50550,7,7,10,8,14,7,4,0,0,56,4,4,5,9,22,8,4,3,0,53,97,102,156,261,375,274,74,7,0,1332
SSC50551,0,11,26,15,9,9,0,0,0,67,3,4,7,11,9,0,0,0,0,47,92,123,345,291,309,188,32,0,0,1385
SSC50552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,8,0,4,0,30
SSC50553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,6,0,0,0,21
SSC50554,0,3,21,12,9,0,0,0,0,46,0,3,30,14,3,3,0,0,0,60,30,148,632,278,110,76,29,4,0,1304
SSC50555,0,3,4,3,6,5,0,0,0,24,3,0,3,6,3,0,0,0,0,20,25,44,95,99,105,74,15,0,0,462
SSC50556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,7,15,15,19,3,0,0,69
SSC50557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,10,11,5,0,0,0,41
SSC50558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,4,0,0,0,28
SSC50559,0,3,8,3,11,5,0,0,0,27,3,6,6,4,4,4,3,0,0,24,48,51,51,78,139,141,33,4,0,545
SSC50560,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,6,18,14,39,56,75,49,7,0,0,257
SSC50561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50562,0,0,0,3,4,0,0,0,0,10,0,0,4,7,3,8,0,0,0,28,7,30,60,44,38,48,16,0,0,242
SSC50563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,0,18
SSC50564,3,8,25,18,11,3,0,0,0,65,3,14,10,34,18,8,0,0,0,83,130,196,448,440,373,158,25,3,0,1776
SSC50565,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,4,8,23,32,17,0,0,96
SSC50566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,6,7,4,0,0,26
SSC50567,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,3,0,0,0,9,6,8,50,26,31,52,21,7,0,197
SSC50568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7
SSC50569,5,4,3,4,7,18,0,0,0,47,6,4,4,15,14,15,5,0,0,68,100,94,130,278,431,322,128,9,0,1502
SSC50570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,3,0,0,22
SSC50571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50572,10,36,104,88,58,55,4,0,0,355,32,58,143,96,97,45,19,5,0,501,345,789,2055,1761,1536,1153,242,20,4,7902
SSC50573,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,3,22,29,28,19,4,6,0,114
SSC50574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,12
SSC50575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,18,20,5,0,0,0,68
SSC50576,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,9,13,17,20,18,4,0,0,80
SSC50577,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,5,7,21,17,9,0,0,71
SSC50578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,10,4,10,11,0,0,0,35
SSC50579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,8,4,5,0,0,31
SSC50580,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,8,9,3,18,16,29,29,5,0,0,124
SSC50581,11,17,22,19,21,19,8,0,0,118,11,21,29,14,40,32,4,3,0,162,219,335,672,617,843,544,97,16,3,3347
SSC50582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,5,0,0,0,22
SSC50583,0,4,11,14,9,9,3,0,0,53,3,3,11,7,13,3,6,0,0,51,76,97,225,224,297,243,66,12,0,1240
SSC50584,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,3,0,3,9,3,15,29,34,28,3,0,0,124
SSC50585,9,16,36,41,40,28,10,0,0,184,6,26,37,39,42,38,11,3,0,193,213,335,1019,1133,1036,746,241,16,0,4729
SSC50586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10
SSC50587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,24
SSC50588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7
SSC50590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,5,16,12,9,3,0,61
SSC50592,0,5,3,3,4,3,3,0,0,18,0,0,11,3,6,9,0,0,0,34,43,56,141,177,226,132,54,0,0,835
SSC50593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SSC50594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,9,4,0,0,26
SSC50595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,3,0,0,20
SSC50596,0,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,9,0,0,0,31
SSC50597,7,8,7,20,18,22,6,0,0,78,4,7,12,22,18,22,3,0,3,90,134,119,328,591,547,326,87,11,3,2139
SSC50598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,10,0,0,0,23
SSC50599,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,5,8,9,0,0,0,29
SSC50600,0,0,6,4,9,0,0,0,0,23,0,4,3,0,6,5,0,0,0,21,4,36,101,78,62,70,12,0,0,363
SSC50601,13,25,47,54,52,30,4,0,0,224,12,26,36,55,49,41,14,0,0,231,447,508,891,1285,1527,1015,237,22,4,5942
SSC50602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,20,14,44,29,0,0,0,125
SSC50603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,7,10,0,0,0,21
SSC50604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,10
SSC50605,3,9,31,22,20,11,3,0,0,111,0,8,24,21,21,14,3,0,0,86,99,171,561,584,468,385,140,7,0,2413
SSC50606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50607,3,19,53,36,47,20,3,3,0,184,10,18,59,60,48,34,14,0,0,244,178,351,1163,1059,982,631,157,14,3,4535
SSC50608,4,10,39,29,9,7,5,0,0,103,4,3,42,33,17,7,0,0,0,114,92,192,962,781,375,154,33,0,0,2608
SSC50609,9,8,14,16,9,4,3,0,0,52,3,3,10,14,13,8,0,0,0,41,71,86,362,311,284,168,33,0,0,1308
SSC50610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,18,8,0,3,0,43
SSC50611,13,35,75,43,25,15,4,0,0,223,9,21,69,54,36,11,0,0,0,195,210,485,1757,1298,767,359,55,5,0,4934
SSC50612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,7,10,0,0,36
SSC50613,3,8,8,10,12,9,0,0,0,46,3,4,9,11,16,11,3,0,0,48,79,121,263,294,321,210,58,10,0,1359
SSC50614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,0,7,0,0,19
SSC50615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
