SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC51604,11,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,3,3,11,12,28
SSC51605,68,60,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,4,3,0,0,0,3,3,9,3,7,11,76,77,149
SSC51606,2509,2545,5052,21,25,41,3,3,6,4,3,7,10,3,16,5,3,3,197,194,385,0,0,0,0,4,4,0,0,0,0,0,0,213,207,423,50,50,95,0,0,0,278,277,559,143,121,263,2933,2940,5873
SSC51607,98,82,181,10,3,8,3,4,5,0,0,0,0,0,0,0,0,0,18,16,29,0,0,0,0,0,0,0,0,0,0,0,0,21,19,43,0,6,4,0,3,3,29,29,62,8,9,17,136,119,255
SSC51608,1059,1067,2127,45,47,89,0,0,0,4,3,4,3,0,3,0,0,0,157,157,318,0,0,0,0,0,3,0,0,0,0,0,0,164,167,325,14,14,28,3,0,7,230,225,450,179,188,361,1465,1476,2940
SSC51609,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,3,7,7,14
SSC51610,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,5,15
SSC51611,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13
SSC51612,116,102,220,3,8,18,0,0,0,0,0,0,0,0,0,0,0,0,14,12,27,0,0,0,0,0,0,0,0,0,0,0,0,14,13,28,0,0,0,0,0,3,26,27,53,51,53,108,190,178,369
SSC51613,24,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,3,0,0,0,27,23,56
SSC51614,10,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,4,3,4,19,19,39
SSC51615,372,337,707,43,43,91,0,0,0,0,0,0,0,0,0,0,0,0,26,19,44,0,0,0,0,0,0,0,0,0,0,0,0,26,19,44,4,0,4,0,0,0,78,59,137,24,15,38,468,418,885
SSC51616,16,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,15,12,28
SSC51617,55,61,113,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,0,0,0,0,0,0,4,10,13,10,7,16,64,78,145
SSC51618,576,564,1145,41,48,89,0,0,0,0,0,0,0,0,0,0,0,0,61,65,130,0,0,0,0,0,0,0,0,0,0,0,0,64,71,135,3,4,5,3,0,6,113,123,233,110,103,215,801,790,1587
SSC51619,75,64,133,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,7,12,15,9,7,15,92,76,167
SSC51620,446,420,862,16,14,33,0,0,4,0,0,0,0,0,0,0,0,0,55,77,130,0,0,0,0,0,0,0,0,0,0,0,0,60,83,138,7,6,7,0,0,0,81,101,179,64,52,113,586,571,1159
SSC51621,1609,1763,3368,31,43,77,5,3,9,3,3,3,10,14,20,0,0,0,172,180,350,0,0,0,0,0,0,0,0,0,0,0,0,189,199,384,22,20,41,3,3,9,241,261,504,108,126,234,1961,2153,4115
SSC51622,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC51623,247,258,505,13,6,17,0,0,0,0,0,0,0,0,3,0,0,0,11,14,24,0,0,0,0,0,0,0,0,0,0,0,0,9,16,24,3,3,11,0,0,0,24,27,51,33,47,77,311,326,636
SSC51624,3870,4023,7890,84,92,175,3,6,10,5,3,8,10,9,19,0,0,0,283,284,572,0,0,0,0,0,0,0,0,0,0,0,0,304,302,605,45,37,85,0,0,0,434,438,866,240,211,447,4537,4675,9208
SSC51625,40,28,66,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,6,17,5,4,8,54,36,92
SSC51626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,17,11,9,20
SSC51627,17,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,21,12,33
SSC51628,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,3,8,11,16
SSC51629,309,313,624,7,6,19,0,0,0,0,3,4,3,0,6,0,0,0,22,22,43,0,0,0,3,3,5,0,0,0,0,0,0,26,25,57,0,3,4,0,0,0,42,34,76,1894,47,1940,2248,392,2643
SSC51630,559,535,1095,9,8,23,0,0,0,0,0,0,0,0,0,0,0,0,28,35,64,0,0,0,0,0,0,0,0,0,0,0,0,29,42,70,5,3,4,0,0,0,43,58,101,61,68,128,672,652,1321
SSC51631,29,32,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,34,66
SSC51632,14,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,16,11,32
SSC51633,42,38,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,0,0,0,7,6,13,3,7,9,54,48,103
SSC51634,536,534,1068,21,34,47,0,0,0,0,0,0,0,0,0,0,0,0,42,59,100,0,0,0,0,0,0,0,0,0,0,0,0,41,59,104,0,0,0,0,3,3,61,99,159,52,56,110,648,688,1334
SSC51635,131,131,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,38,0,0,0,0,0,0,0,0,0,0,0,0,17,21,44,0,0,0,0,0,0,18,23,41,15,22,37,164,173,345
SSC51636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51637,153,139,298,17,7,26,0,0,0,0,0,0,0,0,0,0,0,0,9,11,15,0,0,0,0,0,0,0,0,0,0,0,0,10,8,20,0,0,0,0,3,3,24,20,46,33,20,58,211,183,397
SSC51638,16,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,22
SSC51639,237,249,488,32,46,78,0,3,4,0,0,5,0,0,0,0,0,0,36,28,62,0,0,0,0,0,0,0,0,0,0,0,0,38,36,72,0,0,3,0,3,3,66,83,151,59,73,129,367,412,773
SSC51640,8,7,14,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,9,15,23
SSC51641,13,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,16,13,20
SSC51642,68,57,117,0,4,4,3,3,4,0,0,0,0,0,0,0,0,0,10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,11,9,16,0,0,0,0,0,0,11,11,23,14,9,15,85,73,159
SSC51643,985,1181,2168,58,75,138,3,0,5,0,0,0,3,0,3,0,0,0,118,124,238,3,3,4,0,0,3,0,0,0,0,0,0,127,130,252,8,7,16,0,0,0,194,213,403,106,140,250,1284,1537,2821
SSC51644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51645,88,56,141,5,3,7,0,0,0,0,0,0,3,0,3,0,0,0,38,14,56,0,0,0,0,0,0,0,0,0,0,0,0,45,14,59,0,0,0,0,0,0,49,23,70,45,24,68,181,97,278
SSC51646,41,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,8,5,9,7,3,10,52,36,86
SSC51647,420,398,820,20,15,35,0,0,3,0,0,0,0,0,0,0,0,0,20,29,46,0,0,0,0,0,0,0,0,0,0,0,0,24,27,49,7,6,7,0,0,0,46,52,99,47,56,105,514,505,1020
SSC51648,130,125,256,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,18,15,28,11,6,17,155,146,301
SSC51649,870,934,1808,137,160,296,0,0,3,5,3,8,4,3,10,0,3,3,67,81,147,5,3,4,0,0,0,0,0,0,0,0,0,80,98,177,3,11,13,0,0,0,223,267,483,90,70,166,1180,1277,2456
SSC51650,2985,3092,6079,224,201,426,13,13,29,5,8,20,6,12,13,3,0,3,543,573,1114,0,5,5,3,3,6,0,0,0,0,0,0,577,617,1194,46,60,107,7,8,12,848,886,1734,453,452,908,4289,4435,8726
SSC51651,13,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,3,0,3,13,5,24
SSC51652,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,7
SSC51653,2992,2986,5977,37,40,69,4,3,8,0,0,3,8,5,11,6,3,9,277,286,565,0,0,3,0,3,3,0,0,3,0,0,0,297,302,598,23,31,51,4,3,12,359,377,734,325,321,645,3674,3682,7352
SSC51654,59,49,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,33,78,58,135
SSC51655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,5,3,10
SSC51656,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,8,23
SSC51657,28,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,43
SSC51658,148,142,296,24,20,41,0,0,0,0,0,0,0,0,3,0,0,0,11,18,26,0,0,0,0,0,0,0,0,0,0,0,0,14,15,32,0,0,0,0,0,0,33,31,68,17,14,29,199,193,392
SSC51659,9,5,16,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,6,17
SSC51660,45,27,72,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,11,3,8,11,52,34,93
SSC51661,20,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,0,0,0,0,0,0,3,3,14,3,6,5,32,23,51
SSC51662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51663,37,29,70,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,7,11,15,10,25,57,41,101
SSC51664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,0,3
SSC51665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,3,9
SSC51666,35,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,45,29,75
SSC51667,32,33,61,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,3,7,8,0,0,0,32,39,75
SSC51668,14,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,18,13,34
SSC51669,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,6,0,6
SSC51670,23,19,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,0,0,24,19,44
SSC51671,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51672,3883,4289,8166,167,190,358,23,13,32,14,20,32,10,14,21,4,3,4,704,750,1453,0,0,0,0,0,0,0,0,0,0,0,0,747,799,1549,110,125,238,17,10,26,1044,1122,2171,511,556,1070,5434,5965,11402
SSC51673,25,26,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,4,6,12,3,3,4,38,38,75
SSC51674,918,969,1886,71,71,145,0,0,0,3,0,3,0,7,7,4,3,12,80,82,163,0,0,0,0,0,3,0,0,0,0,0,0,95,97,186,0,0,0,3,4,4,166,172,340,147,144,289,1231,1287,2519
SSC51675,15,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,18,12,27
SSC51676,29,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,17,43,32,76
SSC51677,9,7,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,8,0,0,0,9,10,25
