SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC51360,76,0,0,0,0,0,0,8,83,65,5,3,0,0,0,0,6,75,72,23,12,6,0,0,0,9,130,60,46,42,8,3,0,0,7,169,35,28,60,18,3,0,0,11,146,30,20,38,21,8,3,0,10,131,24,21,52,15,6,0,0,6,125,13,15,31,17,11,0,0,7,85,9,11,33,30,11,0,0,4,103,9,14,34,9,8,4,0,3,79,7,6,27,17,7,0,0,0,73,3,4,12,4,6,3,0,0,33,3,0,5,9,11,0,0,7,37,0,0,6,3,0,0,0,3,17,0,6,7,5,0,3,3,0,26,411,196,364,172,71,19,6,75,1319
SSC51361,196,3,3,0,0,0,0,58,255,198,41,31,9,3,0,0,59,332,221,94,78,35,10,0,3,79,523,138,90,121,57,19,5,0,86,524,63,56,115,59,23,10,4,74,404,38,47,77,51,22,5,15,45,294,37,35,69,57,38,5,10,49,299,34,22,76,51,38,18,8,50,293,21,16,48,37,23,18,8,32,199,11,8,26,31,12,10,3,16,112,9,4,17,10,16,4,4,9,72,3,3,0,5,3,8,4,7,29,0,4,0,0,3,0,7,6,27,0,0,0,0,0,0,10,3,17,0,3,0,0,0,0,0,6,12,971,426,665,390,208,83,77,574,3396
SSC51362,113,3,0,0,0,0,0,32,146,87,29,9,7,3,0,0,15,146,91,37,36,22,8,0,0,29,215,40,37,57,34,13,0,0,26,214,36,35,58,31,12,3,3,25,196,16,23,39,34,13,13,3,21,154,19,17,29,26,18,6,3,17,127,15,14,40,26,19,8,4,12,141,11,14,39,38,14,8,3,17,151,9,5,29,30,19,3,3,12,105,3,3,12,21,8,5,0,4,66,3,5,11,7,7,3,0,5,42,0,3,7,10,8,0,3,9,36,3,0,5,5,3,3,0,7,30,0,0,4,6,5,3,0,10,38,444,227,377,292,157,59,32,235,1822
SSC51363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4
SSC51364,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,7,4,0,0,0,29
SSC51365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
SSC51366,146,3,0,0,0,0,0,15,165,156,15,10,3,0,0,0,21,203,179,25,18,10,6,0,0,18,259,78,62,63,19,8,0,0,8,239,50,30,72,20,8,3,0,11,194,34,36,77,38,18,3,3,12,223,25,34,92,36,16,11,4,15,233,31,20,70,50,10,3,7,14,209,20,33,62,39,26,6,10,13,199,8,23,45,26,13,0,3,15,140,9,15,50,18,12,3,4,5,113,6,5,16,21,6,0,3,3,65,0,3,12,12,10,0,4,4,50,0,4,3,15,4,6,0,0,28,0,0,14,12,4,0,9,3,39,754,318,598,315,132,38,45,166,2359
SSC51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,11
SSC51368,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,3,3,23
SSC51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5
SSC51370,205,0,0,0,0,0,0,27,226,424,3,0,0,0,0,0,50,474,443,41,14,0,0,0,0,64,564,311,86,57,11,0,0,0,66,538,147,90,90,36,3,0,0,30,397,113,59,107,30,9,0,0,24,349,91,59,146,59,6,3,0,27,397,79,57,148,69,16,4,0,34,413,89,59,151,93,11,3,0,41,451,69,63,152,88,28,5,4,29,444,54,30,155,67,15,3,0,32,359,39,22,74,50,17,9,4,26,238,25,13,53,37,13,7,3,18,167,9,11,29,21,13,3,3,12,100,12,16,31,38,25,5,5,18,157,2119,607,1214,604,163,38,22,498,5269
SSC51371,4,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,6,4,7,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,9,3,0,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,14,17,5,3,4,5,70
SSC51372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,3,20
SSC51373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC51374,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,3,26
SSC51375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,3,18
SSC51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6
SSC51377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
SSC51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13
SSC51379,78,0,0,0,0,0,0,9,86,58,19,6,0,0,0,0,7,95,24,26,10,6,0,0,0,10,76,7,9,26,15,3,0,0,5,73,3,10,42,8,4,4,0,4,76,10,12,37,21,0,0,0,8,93,7,8,40,18,7,4,3,3,98,11,10,39,24,5,0,0,4,102,13,6,42,24,8,0,0,9,98,7,10,64,30,13,5,0,10,146,11,14,58,36,12,0,0,7,130,14,9,37,28,8,0,0,9,119,3,4,21,17,11,3,0,3,64,5,0,4,11,5,0,0,0,31,0,0,3,3,0,3,0,0,16,256,140,432,250,76,24,12,90,1291
SSC51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,4,7,0,0,5,28
SSC51381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,12,0,0,0,0,29
SSC51382,6,0,0,0,0,0,0,0,9,5,3,0,0,0,0,0,3,19,13,4,11,0,0,0,0,4,30,0,0,0,3,0,0,0,0,8,3,3,8,3,0,0,0,0,22,0,4,7,3,3,0,0,3,15,3,3,11,8,7,0,0,3,28,3,0,6,11,0,0,0,5,30,0,0,6,3,0,0,0,0,10,0,0,9,4,3,0,0,0,16,0,3,8,11,3,0,0,0,23,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,12,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,3,41,26,72,50,26,9,9,27,241
SSC51383,315,4,0,0,0,0,0,35,350,244,8,11,0,0,0,0,26,287,222,74,43,8,0,0,0,18,367,113,132,179,67,8,3,0,12,515,68,81,231,93,30,4,11,25,538,41,70,190,76,21,4,6,11,428,26,50,148,86,23,3,4,18,356,26,32,124,65,27,3,3,10,296,13,22,91,54,19,4,3,8,214,13,25,61,40,16,5,3,9,180,11,16,58,33,15,10,3,4,142,3,9,26,28,3,4,3,3,83,5,3,16,5,6,3,0,0,42,0,0,6,5,4,0,0,0,20,0,4,0,3,4,0,3,3,18,1102,529,1174,566,179,46,39,185,3832
SSC51384,59,0,3,0,0,0,0,19,81,35,15,10,5,0,0,0,4,66,11,14,22,3,5,0,0,0,55,17,9,17,10,5,0,0,6,65,4,7,17,5,7,0,3,11,45,4,7,18,13,4,7,3,8,56,14,3,15,11,3,4,4,11,65,5,11,20,24,8,0,0,9,77,5,0,15,19,11,3,4,4,69,0,7,22,12,7,0,7,12,68,7,4,20,16,14,4,4,3,69,0,3,14,7,7,0,3,8,42,0,0,3,3,8,0,5,3,24,0,0,3,7,4,4,4,3,21,0,0,4,0,0,0,3,3,13,159,74,193,126,87,25,38,103,805
SSC51385,243,4,0,0,0,0,0,26,275,259,39,7,3,0,0,0,21,326,235,69,32,9,3,0,0,39,390,139,77,66,18,3,0,0,24,339,71,53,108,53,17,4,0,21,327,80,57,110,55,9,0,3,17,323,68,42,123,45,18,9,0,14,313,43,37,99,64,28,7,3,19,292,39,37,127,84,33,14,3,21,358,28,24,117,82,16,6,5,21,314,9,32,131,99,23,3,8,20,329,12,13,90,54,32,7,3,22,229,5,13,45,56,21,9,5,27,194,5,13,44,31,24,7,7,43,171,6,17,38,35,27,8,10,91,228,1238,531,1127,688,256,71,53,439,4400
SSC51386,75,0,0,0,0,0,0,11,95,61,15,4,0,3,0,0,4,84,41,11,19,7,5,0,0,3,87,25,15,18,11,5,0,3,3,75,17,18,25,24,8,0,3,9,104,9,19,25,19,12,6,5,9,102,13,11,38,27,14,4,0,6,111,13,14,46,19,11,5,3,8,118,16,6,43,28,6,3,0,9,113,8,9,37,21,7,0,0,7,99,15,8,57,36,8,3,3,8,132,9,14,35,29,9,6,4,6,106,11,3,10,29,21,9,8,13,93,12,3,24,20,22,10,9,7,102,8,7,25,38,23,6,15,19,144,332,162,407,299,150,49,43,117,1559
SSC51387,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,8,0,0,6,0,0,0,0,0,13,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,18,4,3,0,0,5,43
SSC51388,5,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,4,0,0,0,0,0,7,4,0,3,3,0,0,0,3,14,0,0,4,3,0,0,0,0,12,0,0,13,8,0,0,0,3,19,0,0,3,7,0,0,0,0,6,0,0,6,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,13,0,35,27,6,0,0,10,94
SSC51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC51390,23,3,0,0,0,0,0,14,47,21,22,6,0,0,0,0,7,61,15,12,13,5,5,0,0,10,56,15,7,5,19,5,0,0,12,63,7,3,14,7,6,6,3,9,49,4,3,4,6,3,3,0,3,31,4,4,0,7,3,7,3,0,32,5,0,0,5,5,0,3,4,23,8,3,6,5,3,0,0,0,26,0,0,4,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,98,58,58,52,41,24,14,62,415
SSC51391,111,0,0,0,0,0,0,7,114,239,9,3,0,0,0,0,25,272,216,43,10,3,0,0,0,43,312,112,49,38,21,3,0,3,29,245,51,36,52,19,9,0,3,21,183,41,19,44,18,4,3,0,17,152,23,23,36,12,10,3,0,13,121,29,22,42,25,5,0,3,15,138,33,18,30,17,5,0,0,12,113,15,12,22,20,10,6,0,7,91,10,13,24,15,3,3,0,3,64,8,3,13,15,7,0,0,7,45,0,8,10,7,4,3,0,6,44,3,3,5,13,14,0,10,3,52,7,5,13,11,7,6,7,12,68,884,261,356,185,71,26,24,222,2020
SSC51392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,3,0,0,0,3,22
SSC51393,15,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,4,3,3,4,0,0,0,0,13,0,0,8,4,3,0,0,0,17,3,0,6,7,4,0,0,0,19,0,0,14,8,4,0,0,0,29,3,0,6,7,3,0,0,0,20,0,3,6,7,3,0,0,0,25,0,0,7,7,0,0,0,0,14,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32,8,64,41,20,0,3,9,178
SSC51394,235,0,0,0,0,0,0,26,264,263,7,0,0,0,0,0,20,290,223,31,11,0,0,0,0,20,288,144,75,81,20,0,0,0,17,345,67,55,149,43,9,0,0,13,337,51,60,172,66,16,0,0,24,385,54,46,152,78,13,5,0,22,374,49,31,169,67,11,4,0,17,352,31,35,120,82,20,7,0,13,316,27,26,126,82,23,6,0,15,310,11,21,114,85,34,3,7,16,291,8,11,68,59,23,5,3,18,196,8,15,49,46,23,6,5,12,151,3,7,31,20,14,13,6,4,98,4,6,19,17,13,9,10,4,80,1180,440,1264,662,195,48,37,248,4073
SSC51395,6,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,3,3,4,6,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,14,14,3,0,0,3,63
SSC51396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
